edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes,quality_reasons,exact_duplicate_flag,exact_duplicate_count
personal,WPS项目管理个人版需求聚类分析.md,personal-00151,陈卓的团队,我是项目总监，我希望用该软件能够快速编排工作计划，分析和控制施工进度，能够指导我高效看出进度问题，提升管理水平,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00152,波波的团队,ai协同,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00153,硬汉丶的团队,明晰自己的工作任务，记录每天干了什么工作,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00154,洪维的团队,软件产品开发,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00155,灰太狼的团队,想做一个项目管理库，但公司使用的钉钉系统，是基础版，而且不给我授权，我又注册了wps会员，但也不知道这个项目管理库在什么地方搭建；还有其他软件么，可以做数据库用，也就是管理几个站的成本、进度、利润、人员安排、工作内容、支出开销等等；方便以后复盘或者复刻下一个项目用。可以调整增加或删除，然后直接使用；还有要按月增加进度显示，每月的劳务费支出也不同，也有要按月统计收支，对了还有甲方收款服务，应收前置资料，对接人，还有呢，项目安全管理工作是否体现？技术管理工作，是否体现？你科学全盘考虑。总之，是可复制，覆盖面全的。适合公共机构能源托管公司交付部门的表格。,质量、安全与合规,质量与安全管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00156,王绍坤的团队,软件开发项目管理,研发与产品管理,研发项目管理,,,,,,,valid,,,yes,13
personal,WPS项目管理个人版需求聚类分析.md,personal-00157,曾文学的团队,商务型项目管理工具,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00158,LX的团队,我是一家工程造价咨询公司的管理人员，公司主营业务为招标代理及造价咨询，现在想解决项目管理的问题,工程与施工管理,工程结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00159,王子龙的团队,供水项目运营管理,工程与施工管理,工程结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00160,开开的团队,对事项办理的流水账，一事一档，,财务、合同与结算,发票与结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00161,瘾孤的团队,每日的工作计划 两周 每日滚动,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00162,Lena的团队,生成差旅费报销流程图,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00163,改名解毒。的团队,使excel文件转化成可视化甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00164,我丶醒着做梦的团队,我需要完成以下内容：1、每日各工序施工进度填写；2、各工序施工进度计划编制与跟踪；3、各工序物资材料登记、发放、库存管理；4、各工序人员花名册；5、机械设备花名册；6、成本管理分析表。上述均用来管理施工工地。,协同办公与流程审批,台账与登记管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00165,Sachiel Ice的团队,大型会议策划执行项目管理,会议活动与会务执行,会议活动与会务执行,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00166,真虞的团队,非标自动化设备进度流程跟进项目,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00167,LIWEI FAN的团队,项目,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,36
personal,WPS项目管理个人版需求聚类分析.md,personal-00168,沈的团队,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,365
personal,WPS项目管理个人版需求聚类分析.md,personal-00169,嗑瓜子的猫的团队,实时更新项目进度，分析项目成本、项目进度、采购进度、风险管理等过程，制定里程碑节点，做好提醒和资源约束提醒,质量、安全与合规,质量与安全管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00170,于的团队,建筑劳务公司，管理现场，管理劳务用工，劳务分包，考勤，分包结算，,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00171,Time tries all的团队,去,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,4
personal,WPS项目管理个人版需求聚类分析.md,personal-00172,知否的团队,项目管理，人员排期和项目进度与问题的跟进,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00173,小o。女人、%的团队,项目进度,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,44
personal,WPS项目管理个人版需求聚类分析.md,personal-00174,Eugene的团队,研发IPD项目和质量改善项目DMAIC,质量、安全与合规,质量与安全管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00175,鞍集惠琪然的团队,人力行政部,人力与组织管理,考勤管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00176,鱼的团队,建筑工程造价类,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00177,WPS_1678257293的团队,项目合作部门每月项目管理计划表,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00178,小毛同學的团队,q,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,4
personal,WPS项目管理个人版需求聚类分析.md,personal-00179,Echo的团队,项目利润,财务、合同与结算,成本核算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00180,石叶的团队,工期,生产与制造管理,车间任务管理,,,,,,,weak,,very_short_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00181,韩毅的团队,crm,无,无,,,,,,,weak,,missing_level_1|missing_level_2|no_chinese_text,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00182,小斯的团队,科研项目管理，会议总结，任务分发,会议活动与会务执行,会议活动与会务执行,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00183,Louis的团队,建筑工程项目进度计划,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00184,Fu的团队,物业公司管理,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00185,always online的团队,品质管理：进料异常处置、制程异常管理、客诉处理及跟进,服务、工单与运维,故障与异常处理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00186,亮亮的团队,经济签证,工程与施工管理,工程清单与签证管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00187,Weiying Huang的团队,日程表,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,yes,3
personal,WPS项目管理个人版需求聚类分析.md,personal-00188,Ma...的团队,园林项目管理流程,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00189,李冰的团队,实验室合成实验,实验室与检测管理,实验室与检测管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00190,小辜同学的团队,工作进度追踪,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00191,虎尔的团队,业务流程,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00192,阳天的团队,总务资料建立,协同办公与流程审批,台账与登记管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00193,小T的团队,项目任务分解WBS,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00194,ji的团队,业务数据分析，招投标项目归档,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00195,王东升-浙海的团队,实时记录每个项目每个月的进度情况,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00196,零的团队,对金沙江乌东德水电站水资源综合利用一元谋县姜驿乡提水工程进行项目管理,工程与施工管理,基建与市政项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00197,余智慧的团队,47款鞋子制作进度表,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00198,Jerry王瑋的团队,与腾讯健康对接合作的项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00199,无界旅行-小何19700126925的团队,时间提醒,协同办公与流程审批,待办与提醒管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00200,大屁墩子的团队,收集各个群对应的项目，明确每个项目走到什么流程,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00201,*的团队,甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,yes,49
personal,WPS项目管理个人版需求聚类分析.md,personal-00202,L的团队,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,365
personal,WPS项目管理个人版需求聚类分析.md,personal-00203,Ascetic 〆.的团队,无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,115
personal,WPS项目管理个人版需求聚类分析.md,personal-00204,落水三千的团队,记录每月的日程,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00205,高山流水的团队,项目施工进度计划表,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00206,浅汐~的团队,党建活动策划,会议活动与会务执行,会议活动与会务执行,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00207,酒贱云妨う的团队,产品研发：需要研发一台检测设备。从硬件测试、外壳制作、软件研发、功能测试、设备组装等方便体现项目管理中的内容。,实验室与检测管理,实验室与检测管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00208,露露的团队,甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,yes,49
personal,WPS项目管理个人版需求聚类分析.md,personal-00209,浪淘沙的团队,从excel中正确解析项目计划,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00210,拒绝融化的冰的团队,订单统计，在产项目、完工项目清晰分出,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00211,Elohim的团队,年度施工进度计划表,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00212,15381078862的团队,建筑行业营销中心跟踪项目进度、跟踪招投标项目,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00213,Feel heart的团队,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,365
