edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00175,山东智江,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00176,武汉圆创教育科技有限公司(分中心),我是面向高中做数智化作业，高三复读招生，面向初高中、小学做教师专业能力提升培训，家校社协同育人，拔尖强基培优等多项业务的第三方教育专业机构，客户大多数为区县市教育局和初高中学校，目前需要要统计大家各项目销售推进情况，做好目标及过程管理，并且能够有一个各项业务进展的看板，方便管理，请帮我生成一个销售总监用的销售管理系统，最好还有客户管理系统，我还可以提供我们的客户表格模板你，谢谢,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00177,夕阳醉了的企业,工程日期管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00178,市海洋与渔业发展促进中心,重点工作进度跟踪表,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00179,间歇性神经病的企业,高校学生工作,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00180,Night的企业,日常工作统计、日周报、工具表单制作,数据分析与经营看板,报表管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00181,(T_T)的企业,APQP产品质量先期策划,研发与产品管理,打样与试制管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00182,朱余前的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00183,carfreeland,厨房台面,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00184,J的企业,项目管理甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00185,测试文档,采购,供应链与仓储物流,物料采购管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00186,吃竹子的猫的企业,制造业仓储物流设备生产到安装,供应链与仓储物流,物料采购管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00187,沈朝阳的企业,项目计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00188,亭子的企业,每月工资、社保、公积金、生育津贴、退休、新入职办理、薪酬统计,人力与组织管理,薪酬与社保管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00189,福州市鼓楼区元创园企业管理有限公司,向不同的群跟进数据，但是群与群之间看不到相关信息,数据分析与经营看板,统计汇总,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00190,大和大疆,招标和工程造价,客户、销售与订单,询价与报价管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00191,如此安好的企业,项目管理，进度通知，,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00192,jxr的企业,项目任务,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00193,业务支持中心第一党支部,我想通过产品解决全年党建工作的安排与计划,生产与制造管理,生产计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00194,༺༃࿅࿆s u m m e r ࿅࿆༃༻的企业,111,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00195,WPS_1686189911的企业,及时,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00196,薯条有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00197,社区协作,志愿者积分记录管理核销,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00198,L。的企业,项目进度、资金、劳务报酬、相关时间,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00199,误爱的企业,我现在正在跟进项目模具，规格，到厂情况，上机情况，计划时间,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00200,郑佳的企业,项目跟进,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00201,Wystan Slash的企业,编制项目计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00202,广州合达信息科技有限公司,公司项目流程跟进，简单一点,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00203,海泉的企业,设备物资管理,生产与制造管理,非标制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00204,33GROUP,任务分配,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00205,beyond的企业,项目任务分解，进度跟踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00206,漠阳文旅经营发展,经营项目/活动策划全过程管理,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00207,武汉市良山机电设备有限公司,非标液压设备设计、生产、制造、售后全流程协作处理,生产与制造管理,非标制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00208,小萌萌的企业,项目名称，项目信息，开始时间，执行人，,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00209,飘云的企业,工作量统计、绩效核算,数据分析与经营看板,绩效与工作量分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00210,150MW项目,陆上风电项目,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00211,晶虹光电,555,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00212,云南开源建设有限公司,建筑公司项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00213,漂泊的心谁能懂的企业,装修工程管理,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00214,青海莱雲消防工程有限公司的企业,项目结算,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00215,浙江佳南电气科技有限公司,开启一个项目，所有需要的表格给我一份,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00216,RWS PMT,不需要,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00217,鞍钢集团矿业设计研究院有限公司,工程监理,工程与施工管理,工程验收管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00218,阿德的企业,我们是一间非标自动化公司，独立项目多，交差穿插，需要一个项目管理软件协助管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00219,武汉海王新能源工程技术有限公司,所有人都可以增加标签。,协同办公与流程审批,会议与纪要管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00220,,所有项目组成员都能看到本项目设计、采购、生产、调试的进度。,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00221,,各项目组成员都可以在白板上发表任务、意见、反馈等等。,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00222,,类似一个会议，但是过程全部记录。,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00223,,达到项目全过程可追溯,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00224,轻夏初久时的企业,证书管理、档案管理、人员证件管理,人力与组织管理,员工信息管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00225,彭泽县勋然建筑材料有限公司,处理一些日常工作,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00226,哄哄的企业,项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00227,陕西润恒消防工程技术有限公司,制定工作周报模板,数据分析与经营看板,报表管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00228,厦门聚视智创科技有限公司,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00229,Drown.的企业,BIM主体施工进度,数据分析与经营看板,BI与经营分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00230,豪的企业,软件实施,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00231,付伟的企业,项目跟进,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00232,岳朝辉的企业,稍大,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00233,自然风的企业,流程图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00234,采办,压缩机主电机交货进度节点跟踪，交货后，总结各供应商的交货准确性,供应链与仓储物流,到货与交期管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00235,黄述科的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00236,野抖的企业,CRM,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00237,kkjycf的企业,案管系统填报指引,服务、工单与运维,巡检管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00238,横琴二线一审共享文件夹,909,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00239,佰惠生生产技术部,跟踪管理固定资产投资项目,财务、合同与结算,应收应付管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00240,阿超的企业,营业流水紊乱,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00241,YIYI,在建项目,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00242,Alex的企业,船舶提出维修申请，岸基公司收到后三方比价，安排上船施工，施工中记录现场照片，完工后拍照并出具完工单，最后安排付款,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00243,胡冰的企业,我现在要设计一个工作表格，是用来记录和提醒我自己有哪些工作， 包含月份、业务类型、合作主体、项目名称、工作内容， 你设计一下，另外除了上述内容还应该增加什么内容比较适合？,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00244,悟的企业,工地管理,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00245,阿北子的企业,工程救险车项目进度追踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00246,基建项目,基建项目过程管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00247,Belinda的企业,客户订单多个产品，需要从产品下单到集货跟进,客户、销售与订单,发货与交付跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-00248,深圳市朗唯科技有限公司,研发项目管理平台,项目与任务管理,项目进度跟踪,,,,,,,,
